sentence,episode,emotion,emotion_score
the ghost ship and the sea bonze!,526,joy,0.9046854376792908
"run, surume!",526,anger,0.5551450252532959
you can do it!,526,joy,0.9360041618347168
"go faster, surume, or you're \ngonna become boiled octopus!",526,anger,0.4802199602127075
boiled octopus? that's \ngreat! i wanna eat some!,526,joy,0.965323269367218
"because of the difference in temperature,",526,neutral,0.9770680665969849
\n the sea current's starting to swirl!,526,neutral,0.722300112247467
"nami-san,",526,neutral,0.9834806323051453
which way is the fish-man island...,526,neutral,0.9865221381187439
even at a time like this?,526,surprise,0.9519386291503906
"\nsanji, you have to focus on your rehab!",526,sadness,0.3893142342567444
keep going straight!,526,anger,0.604925811290741
we're getting close!,526,joy,0.8976714611053467
jump into that trench!,526,joy,0.29929646849632263
what?!,526,surprise,0.9884170889854431
in there?!,526,surprise,0.9884635806083679
no!,526,anger,0.692405641078949
it's a sheer cliff! you've got to be kidding!,526,surprise,0.9456486701965332
it's darker than dark!,526,sadness,0.6439144015312195
are you sure that the \nfish-man island is in there?!,526,surprise,0.6422703266143799
it's hot in the back!,526,joy,0.6657288670539856
it's totally dark in the front! scary!,526,fear,0.9506909847259521
i'm sure there'll be another monster!\n,526,fear,0.4766731262207031
i don't think we can make it home alive!,526,anger,0.7024304270744324
luffy! the darkness is a bottomless\n pot that connects to hell!,526,joy,0.7045236825942993
iron pot! tea caddy! tea-tea caddy!,526,joy,0.8489887118339539
"jump in, surume!",526,neutral,0.42988577485084534
it's erupting again!,526,anger,0.4665999114513397
what is that?! right above us!,526,surprise,0.9711385369300842
--rocks?!\n--mud?!,526,surprise,0.8343439698219299
it's an avalanche of rocks and earth!,526,surprise,0.736329197883606
the eruption caused it!,526,surprise,0.5372119545936584
i think even the sunny would break apart\n,526,sadness,0.9833351373672485
if one of those giant rocks hits it!,526,anger,0.7612314820289612
"get away, surume!",526,anger,0.9726895689964294
i'm gonna go out and cut them!,526,joy,0.937996506690979
luffy! hold on tightly to my leg!,526,anger,0.48529481887817383
"okay, i got it!",526,joy,0.8830077648162842
"zoro, no!",526,surprise,0.5184988379478455
"--hey, let me go!\n--why are you stopping him, robin?",526,surprise,0.6179389953613281
"we're 8,000 meters deep now!",526,surprise,0.9618167877197266
"if you go out, you'll be crushed\n by the water pressure!",526,anger,0.6683459281921387
then what should we do?!,526,fear,0.7532131671905518
if we can buy some time to \nget away from the cliff!,526,neutral,0.532712459564209
leave it to me!,526,anger,0.8473108410835266
sure kill; green star...,526,neutral,0.8987656831741333
"...""sargasso""!",526,surprise,0.9301931262016296
the sea plant popped out!,526,surprise,0.7769590020179749
--it stopped...\n--...the avalanche.,526,fear,0.529569149017334
"that's so cool, usopp!",526,joy,0.9880627393722534
cool!,526,joy,0.9525564908981323
it only holds for a while.,526,neutral,0.9863258004188538
"now is the chance to get away, surume!",526,anger,0.7929174900054932
just in time!,526,surprise,0.7011847496032715
"usopp, that was great!",526,joy,0.9693657159805298
"yes, it was great judgment!",526,joy,0.41060489416122437
we made it through!,526,joy,0.7261457443237305
it's not like i was fooling \naround for the past 2 years.,526,neutral,0.5933232307434082
let me tell you about it!\n it's a very touching story!,526,joy,0.9890903830528259
the days of the relentless \ndiet with master heracles'n...,526,sadness,0.5744114518165588
maybe next time.,526,neutral,0.9915274977684021
why next time?!,526,surprise,0.5693174004554749
nami-san is harsh!,526,anger,0.9852358102798462
"surume, you did great too!",526,joy,0.9756345152854919
"--we're safe now!\n--thank you, surume!",526,joy,0.973652720451355
surume! surume! hey!,526,joy,0.8445226550102234
surume! hey! surume! come on!,526,joy,0.8773156404495239
su...,526,neutral,0.9852043390274048
"{\fad(2000,2000)}10,000 meters below sea level ""the deep""\n (the bottom of the oceanic trench)",526,neutral,0.8660029172897339
i... i'm alive!,526,joy,0.9620309472084045
light? this deep in the sea?,526,surprise,0.9320096969604492
it's too bright! my eyes are dazzled!,526,joy,0.9912557601928711
but i don't have eyes to be dazzled.,526,joy,0.9408231973648071
"hey guys, come here!",526,joy,0.8581240773200989
look at that!,526,surprise,0.9324210286140442
i can't see it--it's too bright.,526,neutral,0.3833313584327698
"hey nami, is that it?",526,neutral,0.9539294838905334
"yeah, there's no doubt. \nthe needle is pointing at the island!",526,joy,0.7448770999908447
that is...,526,neutral,0.9871763586997986
the fish-man island!,526,joy,0.689985990524292
it's huge!,526,joy,0.708478569984436
it's in a big bubble! there are \nclouds? maybe there is air inside.,526,surprise,0.5501899719238281
"that's the fish-man island \nso we're 10,000 meters deep now!",526,surprise,0.6537561416625977
how is there such a big \ntree this deep in the water?,526,surprise,0.973334014415741
yeah! we made it!,526,joy,0.9050092697143555
it's a popular site in the grand line!,526,joy,0.8500474095344543
they made it there!,526,surprise,0.7056984901428223
the mermaids dance around \nhere. the beautiful mermaids!,526,joy,0.9898250699043274
i'm finally here!,526,joy,0.9716275930404663
the paradise that i've been \ndreaming of since i was a kid!,526,joy,0.9643043279647827
mermaido! mermaido!,526,joy,0.9386350512504578
mermai...,526,neutral,0.9884252548217773
sanji! you're not ready! \nyou shouldn't even think about it!,526,anger,0.8888811469078064
sanji!,526,joy,0.849107563495636
"i'm sorry, sanji! the rehab didn't work yet!",526,sadness,0.8041028380393982
you shouldn't look at real mermaids.,526,neutral,0.5488806962966919
doctor! it was his dream to see the \nmermaids on the fish-man island!,526,joy,0.8079182505607605
but he's gonna die if he sees them!,526,fear,0.4259409010410309
no!,526,anger,0.692405641078949
i don't care...,526,anger,0.884848952293396
sanji!,526,joy,0.849107563495636
"rather than live longer without a dream,",526,neutral,0.4392053186893463
i wanna die staring at the \nmermaids in a disgusting way!,526,disgust,0.9668895602226257
you're scum!,526,disgust,0.828100860118866
i'm gonna look at the mermaids!,526,joy,0.968086302280426
--he's burning!\n--the flame of his eroticism!,526,joy,0.8810084462165833
i can't wait! i wonder what \nkind of meat is in their dishes!,526,joy,0.5608394742012024
"luffy, wipe your drool. \ncan you give an order to surume?",526,neutral,0.917091429233551
let's look for the entrance.,526,neutral,0.9887577891349792
"hey, what are they?!",526,surprise,0.9882521033287048
who are they?,526,surprise,0.6778446435928345
the group of sea monsters!,526,joy,0.5131134390830994
we're dead! after we got all the way here!,526,surprise,0.669622540473938
they're so cool! the sea monsters!,526,joy,0.9908263087272644
somebody's riding it!,526,joy,0.6263957619667053
mysterious fish-men block their\nentry to the fish-man island.,526,neutral,0.8440417647361755
"they mention arlong, \nwhom the straw hats had defeated,",526,neutral,0.9817261099815369
and call themselves the new fish-men pirates.,526,neutral,0.9722645282745361
"to evade the menacing sea beasts,",526,neutral,0.8989325761795044
luffy and co. decide to force \ntheir way onto fish-man island.,526,neutral,0.9608286619186401
"why are you obeying such fools as humans,",527,surprise,0.5035374760627747
kraken!,527,joy,0.5273190140724182
"what are you doing, surume?!\n we were almost there!",527,surprise,0.9086846709251404
saying that won't help!\n hang on! don't get thrown off!,527,anger,0.9577234983444214
my eyes are spinning!,527,surprise,0.8448097109794617
so are mine! but i don't have eyes!,527,surprise,0.762435257434845
we're right in middle of the sea monsters!,527,joy,0.5667715668678284
"you guys are the straw hats, aren't you?",527,joy,0.3593742251396179
wh-who are you? how do you know about us?,527,surprise,0.9721682071685791
"yes, i know you all very well.",527,neutral,0.9248464703559875
you are the ones who foiled the\n plans of the arlong pirates.,527,neutral,0.8900374174118042
that act was easy enough to understand.,527,neutral,0.9879001379013062
"but then you stood up for hachi-san,",527,neutral,0.9729272723197937
\nthe former officer of the arlong pirates 2 years ago,527,neutral,0.9677600264549255
and knocked one of the hateful\n celestial dragons out!,527,anger,0.9489345550537109
"just like fisher tiger, the hero of \nthe fish-man island who we respect.",527,neutral,0.9007158279418945
fisher... tiger...,527,neutral,0.9885348677635193
"{\fad(1000,1)}the new fish-man pirates - fighter hammond",527,neutral,0.6510204672813416
it's hard to decide what i should do with you.,527,sadness,0.9689975380897522
"so, tell me. are you guys our enemies or not?",527,neutral,0.8877456784248352
"{\fad(1000,1)}the new fish-man pirates – assassin hyouzou",527,neutral,0.9066980481147766
"{\fad(1000,1)}the new fish-man pirates - fighter kasagon",527,neutral,0.7769271731376648
i give you an option.,527,neutral,0.9768444895744324
do you wanna enlist under our banner -,527,neutral,0.9813389778137207
the new fish-man pirates?,527,surprise,0.7118104696273804
or do you refuse?,527,anger,0.48856493830680847
"if you refuse, we'll sink you.",527,neutral,0.5032239556312561
what did you say?,527,neutral,0.8781160116195679
"franky, fuel up!",527,neutral,0.822469174861908
what are you gonna do?,527,neutral,0.715851902961731
you know that luffy and the \nothers won't give in to them.,527,neutral,0.9302126169204712
"but we're 10,000 meters deep now.",527,surprise,0.8657999038696289
we can't even fight and \nthere's no chance to win.,527,sadness,0.7533515691757202
so we run!,527,joy,0.8302560448646545
do the coup de burst using all the air we,527,anger,0.8100377321243286
\nhave and charge into the fish-man island!,527,neutral,0.445492148399353
are you serious?,527,surprise,0.984683096408844
"otherwise, we are all gonna \ndie after coming this far.",527,neutral,0.6341065168380737
it seems like that's the \nonly way that we can survive.,527,neutral,0.9705490469932556
"okay, i'll fill it up. franky, steer the ship!",527,joy,0.5270118713378906
"alright, super count on me!",527,joy,0.9025511145591736
looks like they're getting busy.\naren't they up to something?,527,neutral,0.82721346616745
humans are not so clever anyway.\n it's no use doing anything.,527,neutral,0.45963922142982483
"so, do you wanna work under us, straw hat luffy?",527,neutral,0.9850157499313354
no way! stupid!,527,anger,0.8665086627006531
you refused... the offer to join\n the new fish-man pirates!,527,anger,0.9621008038520813
then you guys are the fish-men's \nenemy! just sinful human beings!,527,anger,0.606671929359436
bleah!,527,joy,0.5003140568733215
why should we work under you?!,527,anger,0.5650765895843506
"luffy, don't rub them the wrong way!",527,anger,0.8098880052566528
it's a shame. then we can't \nlet you pass through here.,527,sadness,0.6386916041374207
this is where we sink you!,527,joy,0.5698952078819275
sea lion!,527,joy,0.6860505938529968
"it's done! franky, do it!",527,joy,0.8890188932418823
roger!,527,surprise,0.8426180481910706
sink it!,527,anger,0.8185029029846191
wanna fight?!,527,surprise,0.5672240257263184
"go, franky!",527,joy,0.5160279273986816
the sunny is a lion too!,527,joy,0.9673708081245422
"let's fight someday, sea lion!",527,joy,0.6526871919631958
here we go! coup de burst!,527,joy,0.7562633752822876
the ship is...!,527,surprise,0.4623728096485138
we're losing air...,527,sadness,0.446630597114563
we're gonna get crushed...,527,sadness,0.4740533232688904
i can't breathe! but i don't have lungs.,527,sadness,0.8085451126098633
endure it! until we reach the fish-man island!,527,joy,0.8312632441520691
what's wrong with that ship?!,527,surprise,0.6873830556869507
we're heading in!,527,joy,0.8226497173309326
"wait for me, my dear mermaids!",527,joy,0.7806376218795776
the coating came off!\nit got stuck on the giant bubble!,527,surprise,0.600039541721344
"oh, look ahead!",527,surprise,0.6796380281448364
what is that?!,527,surprise,0.9851884841918945
the bubble here is a double structure!,527,surprise,0.4550330936908722
normal ships will fall in this \nlayer because there is only air!,527,neutral,0.36071693897247314
we're gonna run into one \nmore bubble! hold on tight!,527,joy,0.4238041043281555
water?!,527,surprise,0.9871138334274292
the current is strong!,527,joy,0.919492244720459
help... me...,527,neutral,0.9643795490264893
can't breathe...,527,fear,0.37199610471725464
we have 4 devil fruit eaters but...,527,neutral,0.6059284806251526
reach...,527,neutral,0.9892336130142212
...out!,527,anger,0.9456943869590759
nami-san! robin-chan!,527,joy,0.901867687702179
damn! i can't swim against the current!,527,anger,0.5017505884170532
that's a crazy way to get in there.\n maybe they tried to self-destruct.,527,surprise,0.45303940773010254
